time,open,high,low,close
2016-11-01,2892.75,2983,2797.75,2968
2016-12-01,2968.75,3047.75,2948.25,3011
2017-01-03,3015.5,3074.25,3014.25,3049.25
2017-02-01,3051.75,3145.5,3039.25,3137.5
2017-03-01,3139.25,3175.75,3095.75,3137.25
2017-04-03,3135.5,3172.75,3100.75,3158.5
2017-05-01,3159.5,3195.75,3122.5,3189
2017-06-01,3191.75,3231.5,3182.25,3201
2017-07-03,3202,3260.5,3185.25,3248
2017-08-01,3248,3268.5,3195.75,3250
2017-09-01,3250.25,3299.5,3225.5,3297.75
2017-10-02,3299.75,3362.5,3298.75,3354.5
2017-11-01,3354.5,3440.25,3337.25,3429.75
2017-12-01,3422.5,3477,3386.75,3454.75
2018-01-02,3454,3657.25,3453.25,3604.5
2018-02-01,3607.5,3616,3307.75,3493.25
2018-03-01,3497,3581,3359.75,3416.75
2018-04-02,3408.75,3492.25,3325.75,3420.75
2018-05-01,3420,3515.5,3365,3479.25
2018-06-01,3481.25,3566,3463.25,3491.5
2018-07-02,3491,3619.5,3468.5,3587
2018-08-01,3594.25,3687.5,3561,3672
2018-09-04,3676.5,3712,3635,3684
2018-10-01,3687.5,3709.75,3368,3476
2018-11-01,3471,3583,3391,3523.25
2018-12-03,3558.5,3579,3078.5,3267
2019-01-02,3269.75,3474.75,3200.25,3466.25
2019-02-01,3469.5,3575.75,3442.5,3546.5
2019-03-01,3547,3622.75,3483.75,3594.5
2019-04-01,3601.25,3713.25,3601.25,3705.25
2019-05-01,3711.75,3718,3506.75,3509.25
2019-06-03,3497.75,3721.75,3485.5,3696.75
2019-07-01,3722.5,3782,3708,3734.75
2019-08-01,3722.75,3766.75,3528.25,3677.25
2019-09-03,3653.5,3776.25,3641.5,3728.5
2019-10-01,3734,3805,3605,3785.75
2019-11-01,3786,3905,3783,3893.75
2019-12-02,3896.25,3999.75,3819.5,3976.75
2020-01-01,3982.75,4083.25,3926.75,3969.75
2020-02-03,3968.5,4143.25,3599,3696.75
2020-03-02,3645.75,3882.75,2930.75,3326.5
2020-04-01,3318.75,3721.75,3181.5,3659.25
2020-05-01,3628.25,3822.25,3517,3798.75
2020-06-01,3786.5,3988,3691.75,3858
2020-07-01,3853,4052.25,3830.5,4031.25
2020-08-03,4039.75,4292.25,4022.5,4266.75
2020-09-01,4261,4354.75,3976,4130
2020-10-01,4122.75,4319,4003,4042.75
2020-11-02,4038,4446,4021.25,4401.25
2020-12-01,4409,4537.5,4380.5,4533.25
2021-01-04,4533.25,4646.75,4437,4489.75
2021-02-01,4476.75,4743.75,4441,4593.75
2021-03-01,4601.75,4777.5,4505,4761.25
