time,open,high,low,close
2020-08-17,4146.5,4164,4119,4160.25
2020-08-24,4188.25,4274.5,4177.25,4271.5
2020-08-31,4270.5,4354.75,4115.5,4186
2020-09-08,4133.5,4192,4076.5,4102.75
2020-09-14,4141.25,4197.5,4058.75,4095.25
2020-09-21,4036,4090.5,3976,4065.5
2020-09-28,4111,4165.5,4089.5,4117.5
2020-10-05,4138.5,4252,4121.75,4251.5
2020-10-12,4274.75,4319,4209.5,4240.25
2020-10-19,4265.25,4271.75,4184.75,4229.25
2020-10-26,4199.75,4208,4003,4049.75
2020-11-02,4080,4300.5,4050,4284
2020-11-09,4418.5,4423.25,4284.5,4359.25
2020-11-16,4389,4407.5,4320.25,4321.5
2020-11-23,4351,4420.75,4326.75,4415
2020-11-30,4406.5,4478,4370.25,4469.25
2020-12-07,4468.5,4488.5,4410.25,4439.25
2020-12-14,4464.25,4503,4420.75,4496
2020-12-21,4440.25,4486.25,4409.5,4477.25
2020-12-28,4507.25,4537.5,4499,4531.75
2021-01-04,4543,4607.75,4437,4607.5
2021-01-11,4567.25,4600.5,4526,4535
2021-01-19,4572.75,4638.25,4556.75,4618
2021-01-25,4625.5,4646.75,4470,4485.5
2021-02-01,4525.25,4672.75,4501.75,4668.75
2021-02-08,4680.5,4719.5,4663,4719
2021-02-16,4727.5,4729.5,4665,4683
2021-02-22,4657.75,4712,4569.5,4586.75
2021-03-01,4643.25,4696.5,4505,4623.5
2021-03-08,4633.25,4743,4600.75,4728.5
2021-03-15,4730,4767.25,4668.75,4689.75
2021-03-22,4697.75,4761.75,4637,4758
2021-03-29,4741.5,4808.25,4725.5,4807.75
2021-04-05,4832,4915.25,4831.25,4906.5
2021-04-12,4906.5,4977.25,4899.75,4966.5
2021-04-19,4960.5,4980.5,4904.25,4961.25
2021-04-26,4972,5004.75,4960.5,4974.75
2021-05-03,4992,5026,4914.25,5021
2021-05-10,5022.25,5024.75,4844.75,4967.25
2021-05-17,4950.5,4978.75,4849.25,4950.5
2021-05-24,4970,5009.25,4967.25,4997.75
2021-06-01,5022.5,5025.75,4959,5019.75
2021-06-07,5022.25,5042.75,4999.5,5039
2021-06-14,5040.25,5051.25,4950.25,4954
2021-06-21,4976.25,5079.5,4967.5,5074.25
2021-06-28,5080,5149.75,5067,5142.75
2021-07-06,5146.25,5166.75,5083,5162.25
2021-07-12,5162,5187.25,5117,5117.5
2021-07-19,5069.5,5211,5026.75,5203.75
2021-07-26,5200.75,5225.25,5167.5,5197.5
2021-08-02,5210.75,5236,5168,5233
2021-08-09,5231.25,5266,5219.5,5264.25
2021-08-16,5252,5279.25,5167.25,5237
2021-08-23,5257.75,5312.75,5257,5307
2021-08-30,5316,5346.75,5313.25,5336.5
2021-09-07,5333.5,5334.75,5259.25,5264
2021-09-13,5292.75,5295.5,5223.75,5227.25
2021-09-20,5166.5,5267.25,5106,5258
2021-09-27,5245.75,5258.75,5089.25,5159.5
2021-10-04,5147,5233.75,5079.75,5191.5
2021-10-11,5188.25,5279.75,5131,5275.5
2021-10-18,5256,5363.75,5249,5347
2021-10-25,5360,5413.25,5341,5412.25
2021-11-01,5420.25,5524,5398.75,5496.75
2021-11-08,5514,5519.25,5437.5,5494
2021-11-15,5503.75,5526.5,5479.25,5507.5
2021-11-22,5524.75,5552.75,5389.5,5391.25
2021-11-29,5457.25,5482,5304.25,5343.5
2021-12-06,5377,5524.75,5351.5,5523.25
2021-12-13,5518,5544.75,5411.5,5438
2021-12-20,5374.25,5552.75,5341.75,5537.75
2021-12-27,5551.25,5621.25,5551,5585.5
2022-01-03,5594.5,5629.75,5475.25,5489.5
2022-01-10,5455.25,5561,5394.25,5480.75
2022-01-18,5425.5,5428,5203.75,5207
2022-01-24,5147.75,5267.75,5034.25,5234.75
2022-01-31,5238.5,5407.5,5224.25,5308.5
2022-02-07,5321,5404,5214.75,5234.75
2022-02-14,5224.5,5306,5142.5,5171.25
2022-02-22,5143.75,5204.75,4930.25,5200.5
2022-02-28,5145,5235.5,5096.5,5142
2022-03-07,5140,5142.75,4974.75,5027.75
2022-03-14,5033.5,5288.5,4982.25,5286.75
2022-03-21,5281.5,5369,5245,5365.5
2022-03-28,5359.5,5461,5331.25,5362
2022-04-04,5371.25,5418.75,5274.5,5314.5
2022-04-11,5280.5,5296.75,5205.5,5215
2022-04-18,5206.25,5339,5081.75,5084.75
2022-04-25,5074,5133.5,4948.75,4971.25
2022-05-02,4957,5133,4886,4934.75
2022-05-09,4885.5,4899,4685,4841.5
2022-05-16,4833.25,4919.75,4637.5,4727.25
2022-05-23,4761,4992.25,4702,4990.5
2022-05-31,4968,5006.75,4901.5,4942.75
2022-06-06,4979.75,4998.25,4725.25,4738
2022-06-13,4627.5,4670,4466,4506.5
2022-06-21,4563.25,4746.75,4546.25,4735.75
2022-06-27,4755.75,4777,4568.25,4652.5
2022-07-05,4601.5,4749,4571,4732.75
2022-07-11,4700.25,4711,4550.75,4691.25
2022-07-18,4725,4843.25,4647.25,4789.5
2022-07-25,4798.25,4971,4740.25,4958.75
2022-08-01,4932,4997,4907.5,4967.75
2022-08-08,4991.25,5109.75,4940,5105.5
2022-08-15,5085.25,5154.5,5047.75,5057.75
2022-08-22,5005.75,5033.25,4880,4884.75
2022-08-29,4855,4891,4730.5,4756.25
2022-09-06,4761,4904.25,4713.75,4891.5
2022-09-12,4916.5,4946.75,4660.75,4702.25
2022-09-19,4661.75,4734.75,4468,4515.75
2022-09-26,4499.75,4559,4403,4420
2022-10-03,4443.5,4627.75,4424.75,4457.25
2022-10-10,4470.75,4533,4309.75,4408.25
2022-10-17,4470,4585,4463.25,4573
2022-10-24,4587.25,4724.25,4559.5,4724.25
2022-10-31,4692,4732,4512,4582.5
2022-11-07,4600.75,4817.5,4557.75,4808.25
2022-11-14,4789.5,4846.5,4721.5,4777.5
2022-11-21,4766.25,4847.25,4745.25,4842
2022-11-28,4808.25,4917.75,4749,4878.25
2022-12-05,4853.5,4863.25,4729.25,4744.75
2022-12-12,4752.25,4915.5,4629.75,4647.5
2022-12-19,4654.5,4693.25,4563,4643.75
2022-12-27,4644.25,4657.25,4579,4641.75
2023-01-03,4655.5,4703.25,4589,4688
2023-01-09,4714,4798.75,4671.75,4790.25
2023-01-17,4792.75,4809.75,4676.25,4760.5
2023-01-23,4771,4883.75,4737.75,4858.5
2023-01-30,4829,4983,4804,4919.75
2023-02-06,4895.75,4962.75,4844.25,4873
2023-02-13,4881.5,4944.5,4830.25,4860.5
2023-02-21,4819.75,4830.75,4722,4749
2023-02-27,4784.75,4827.5,4705.5,4825.5
2023-03-06,4832.25,4857,4620.75,4635.25
2023-03-13,4595.75,4741.5,4584.5,4691.75
2023-03-20,4697,4816.25,4680,4746.75
2023-03-27,4768.5,4883.75,4723.25,4882
2023-04-03,4875,4905.75,4839,4874
2023-04-10,4848.25,4931.5,4841.25,4909
2023-04-17,4903.5,4937.25,4877.75,4897.5
2023-04-24,4896,4936.25,4811.25,4934
2023-05-01,4926.75,4948.75,4804.75,4892.75
2023-05-08,4897.25,4912,4854.25,4876.5
2023-05-15,4885.5,4968.25,4862.5,4943.25
2023-05-22,4947,4964.25,4856.5,4962
2023-05-30,4975.5,5040.25,4916.5,5031.25
2023-06-05,5034.5,5068,5007,5050
2023-06-12,5057,5190.75,5049.5,5156.25
2023-06-20,5132.25,5142,5078.75,5085.25
2023-06-26,5080.25,5195.25,5065.75,5180.5
2023-07-03,5180,5191.25,5116.75,5135.75
2023-07-10,5127.25,5257.75,5121.25,5233.5
2023-07-17,5234,5306.5,5233.5,5261.25
2023-07-24,5272.5,5330.75,5251,5303.5
2023-07-31,5308.75,5316.5,5191,5199
2023-08-07,5215.5,5242,5156.25,5183.25
2023-08-14,5169.75,5205,5047.25,5081.75
2023-08-21,5092.25,5166,5062.5,5113.25
2023-08-28,5135,5244.75,5120.5,5218.5
2023-09-05,5214.75,5218,5131.5,5162.25
2023-09-11,5185.5,5210,5142,5150
2023-09-18,5142.5,5162.5,5005.25,5013
2023-09-25,4996.25,5029.5,4925,4977.25
2023-10-02,4965.25,5006.5,4899.25,4993.75
2023-10-09,4969.75,5067,4964,5000
2023-10-16,5028.25,5071.25,4893,4893
2023-10-23,4879.25,4938.5,4770.25,4785
2023-10-30,4813.75,5039.75,4800,5027.5
2023-11-06,5030.5,5083.5,5005.75,5079.5
2023-11-13,5063.5,5184.75,5055.25,5173.25
2023-11-20,5172.5,5228.5,5172.5,5216.25
2023-11-27,5209.25,5255.75,5192.75,5250.75
2023-12-04,5214,5261.75,5200,5254.25
2023-12-11,5250.25,5387.25,5247.75,5366.75
2023-12-18,5377.5,5426.25,5338.75,5395.75
2023-12-26,5404.25,5435.25,5392.25,5409
2024-01-02,5379,5393,5315.25,5332.5
2024-01-08,5334.75,5432,5333.5,5409
2024-01-16,5397.5,5469.75,5341.75,5467.25
2024-01-22,5481.25,5529.75,5469,5510
2024-01-29,5514.5,5593.25,5461.5,5574
2024-02-05,5568.5,5644,5533.25,5638.25
2024-02-12,5638.5,5662,5532,5611
2024-02-20,5597.25,5719,5554.5,5693
2024-02-26,5699.25,5744.75,5662.5,5736.5
2024-03-04,5731.25,5788.5,5658.5,5729
2024-03-11,5709.75,5779.5,5690.25,5716.75
2024-03-18,5758.25,5855.5,5728,5822.5
2024-03-25,5809.5,5853.75,5795.75,5839.25
2024-04-01,5844.5,5850,5727,5783.25
2024-04-08,5791.25,5807,5682.75,5703
2024-04-15,5744,5745.75,5524,5536.5
2024-04-22,5563,5679.25,5538.75,5662.5
2024-04-29,5680,5699.5,5569,5694
2024-05-06,5711.25,5796.75,5706.75,5777
2024-05-13,5794.75,5881.75,5766,5858.5
2024-05-20,5860.75,5891,5806.25,5853.5
2024-05-28,5861.25,5864,5738.25,5830.25
2024-06-03,5845,5918.25,5779.5,5884.75
2024-06-10,5880,5987.25,5867.25,5967.25
2024-06-17,5963,6044.75,5957.75,6006.25
2024-06-24,5999,6053,5978.25,5999.75
2024-07-01,6005,6094,5972.5,6087.25
2024-07-08,6097,6176.25,6083.25,6136.75
2024-07-15,6158.5,6189.25,6010,6016.25
2024-07-22,6061.5,6097.75,5900.5,5968.25
2024-07-29,5982.25,6068.75,5799.75,5840
2024-08-05,5627.5,5853.25,5614,5835.75
2024-08-12,5849,6054.25,5815.75,6049
2024-08-19,6050.25,6133.25,6041.5,6118.5
2024-08-26,6129,6137,6045.5,6122.25
2024-09-03,6094.25,6098,5878.25,5883.5
2024-09-09,5930,6109.5,5880,6096.5
2024-09-16,6095.75,6204.25,6077.25,6162.5
2024-09-23,6181.25,6234,6161.5,6196.5
2024-09-30,6187,6227,6130.75,6206.75
2024-10-07,6188.5,6275,6141,6262.5
2024-10-14,6283.25,6331.75,6256.75,6314.5
2024-10-21,6305.25,6315.25,6207.75,6248.75
2024-10-28,6286.5,6293.5,6141.25,6169.75
2024-11-04,6164.5,6447.25,6131,6433.25
2024-11-11,6448.75,6452,6283.5,6307
2024-11-18,6307,6400.25,6283,6394.25
2024-11-25,6433.5,6466.75,6389.25,6458.25
2024-12-02,6462,6517.75,6454.25,6505
2024-12-09,6502.75,6509.25,6446.5,6456.75
2024-12-16,6479.25,6497.25,6231.5,6333.75
2024-12-23,6332,6440.75,6298.25,6363.5
2024-12-30,6288.5,6330,6208,6319
2025-01-06,6366,6401.5,6178.5,6198
2025-01-13,6150.75,6384.75,6146.25,6363.5
2025-01-21,6397,6495.5,6376.75,6462.5
2025-01-27,6331.25,6481,6330,6397
2025-02-03,6305.5,6456.5,6283.5,6384.5
2025-02-10,6414,6478.5,6357,6466.5
2025-02-18,6476.5,6499.75,6357.75,6366.25
2025-02-24,6383.25,6393.25,6181.25,6290.5
2025-03-03,6318,6330.25,6006.25,6107
2025-03-10,6024.5,6044.5,5842.5,5959.75
2025-03-17,5970.5,6051.75,5932,6000
2025-03-24,6063.75,6118.5,5893,5895.25
2025-03-31,5844.75,6042.75,5369.75,5386.5
2025-04-07,5223,5801.25,5148.25,5678.5
2025-04-14,5774.5,5777.75,5532.25,5607.25
2025-04-21,5538.5,5835.75,5408.5,5835
2025-04-28,5838.25,6006,5736.75,5992.75
2025-05-05,5945.5,6022.25,5877.25,5960.25
2025-05-12,6131.5,6258.75,6087,6253.75
2025-05-19,6193.5,6268.75,6061.75,6093
2025-05-27,6167.5,6237.5,6134.5,6198
2025-06-02,6178.75,6306.25,6151.75,6289.5
2025-06-09,6294,6346,6246.5,6269
2025-06-16,6296.25,6338,6232.25,6251.5
2025-06-23,6254,6468,6222.25,6448.5
2025-06-30,6477.25,6562.25,6453.25,6552.5
2025-07-07,6531,6564.5,6475.25,6526.25
2025-07-14,6523.25,6582.5,6470,6563.25
2025-07-21,6574.5,6660,6547.75,6654
2025-07-28,6658,6680,6468.5,6497
2025-08-04,6532.25,6654.25,6531,6654.25
2025-08-11,6645.25,6731.5,6616.5,6697.5
2025-08-18,6693.5,6725.25,6591.75,6713.25
2025-08-25,6699,6752,6673.5,6703.75
2025-09-02,6627.25,6770.75,6600.75,6717.25
2025-09-08,6733.5,6835,6718.25,6816.25
2025-09-15,6838.25,6902.75,6782.25,6892.75
2025-09-22,6877.25,6928,6795.5,6872.75
2025-09-29,6893.5,6971.25,6864.25,6933
2025-10-06,6959.75,6980.75,6760.75,6776.25
2025-10-13,6841.5,6938,6764.5,6881.75
2025-10-20,6904.75,7012.5,6862,6996.75
2025-10-27,7054.25,7123.25,7014.75,7043.25
2025-11-03,7079.5,7080.75,6826.75,6931.75
2025-11-10,6987,7064,6841.75,6935.5
2025-11-17,6905.5,6962.5,6710.25,6798.25
2025-11-24,6829,7035,6818,7028.5
2025-12-01,6984.75,7076.25,6984,7051.5
2025-12-08,7057,7086,6976.25,7006
2025-12-15,7042.25,7043,6888.75,7002.75
2025-12-22,7035,7107.25,7021.75,7091
2025-12-29,7064.5,7081,6980,7016.25
2026-01-05,7047.5,7130.75,7046,7117.25
2026-01-12,7082.75,7138.5,7036.5,7089.25
2026-01-20,6985,7082.25,6935.5,7051.5
2026-01-26,7071,7144.25,7011.5,7076.75
2026-02-02,7056.75,7130.5,6913.25,7059.75
2026-02-09,7048.75,7124.75,6922,6965.75
2026-02-17,6948.25,7044.75,6904.25,7041.25
2026-02-23,7021.25,7079,6941.75,6998.5
2026-03-02,6924.25,7024.5,6829,6853.75
2026-03-09,6794.75,6965.25,6740.25,6744.25
2026-03-16,6810.5,6871,6586.25,6638.25
2026-03-23,6720.5,6767.25,6460.75,6464.75
2026-03-30,6530.25,6716.25,6422,6685.75
2026-04-06,6684.25,6945.5,6635.25,6918.75
2026-04-13,6897.25,7248.25,6889,7227.75
2026-04-20,7210.75,7263,7141.75,7255
2026-04-27,7248.75,7363.25,7197.75,7316.75
2026-05-04,7313,7490.25,7262,7483
