time,open,high,low,close,Bar Direction,Streak,EMA
2015-06-16T15:30:00+02:00,2737.25,2752,2734.75,2751.75,1,2,2754.740704652631
2015-06-17T15:30:00+02:00,2754.5,2761.5,2741.5,2751.75,-1,-1,2754.4558756380948
2015-06-18T15:30:00+02:00,2761.5,2782,2759.75,2777.5,1,1,2756.6505541487522
2015-06-19T15:30:00+02:00,2773.75,2774.25,2760,2760.5,-1,-1,2757.0171680393473
2015-06-22T15:30:00+02:00,2777.75,2784.75,2774,2775.75,-1,-2,2758.801247273695
2015-06-23T15:30:00+02:00,2780,2783,2774,2779.5,-1,-3,2760.7725570571524
2015-06-24T15:30:00+02:00,2775.5,2780.25,2761.75,2762.25,-1,-4,2760.9132659088523
2015-06-25T15:30:00+02:00,2769.25,2770.5,2754.75,2756.25,-1,-5,2760.4691453461046
2015-06-26T15:30:00+02:00,2760.75,2763.5,2749,2758.75,-1,-6,2760.305417217904
2015-06-29T15:30:00+02:00,2737.75,2746,2710,2713.75,-1,-7,2755.871567959056
2015-06-30T15:30:00+02:00,2729.75,2730.25,2709.5,2717.25,-1,-8,2752.193323391527
2015-07-01T15:30:00+02:00,2734.5,2737.25,2722.5,2734.25,-1,-9,2750.4844354494767
2015-07-02T15:30:00+02:00,2737.5,2739.75,2725,2731.5,-1,-10,2748.676393978098
2015-07-06T15:30:00+02:00,2714.5,2733.25,2712,2727.25,1,1,2746.635785027803
2015-07-07T15:30:00+02:00,2726.25,2739,2697.75,2736,1,2,2745.6228531203933
2015-07-08T15:30:00+02:00,2721,2724.5,2699,2701.75,-1,-1,2741.444486156546
2015-07-09T15:30:00+02:00,2727.5,2730.75,2702.25,2703.25,-1,-2,2737.806916046399
2015-07-10T15:30:00+02:00,2730.75,2737.5,2722.25,2732.5,1,1,2737.3014954705513
2015-07-13T15:30:00+02:00,2747.5,2757.5,2746.75,2756.75,1,2,2739.1537339971655
2015-07-14T15:30:00+02:00,2754.75,2768.25,2754.25,2765.25,1,3,2741.639092664102
2015-07-15T15:30:00+02:00,2765,2770.5,2757.75,2767.25,1,4,2744.0782266960923
2015-07-16T15:30:00+02:00,2776.25,2781.25,2773.5,2779.5,1,5,2747.451728915512
2015-07-17T15:30:00+02:00,2780.5,2782.75,2775.5,2781.75,1,6,2750.7182309235586
2015-07-20T15:30:00+02:00,2784.5,2789,2779.25,2784.25,-1,-1,2753.9117327403624
2015-07-21T15:30:00+02:00,2781.25,2784.5,2770.75,2777.5,-1,-2,2756.1582343841374
2015-07-22T15:30:00+02:00,2766.25,2774.75,2765.75,2771.25,1,1,2757.595545395172
2015-07-23T15:30:00+02:00,2772.25,2773.25,2754.25,2761.5,-1,-1,2757.967398214679
2015-07-24T15:30:00+02:00,2759.75,2760.5,2732.5,2741.25,-1,-2,2756.3752650513766
2015-07-27T15:30:00+02:00,2726.25,2732.25,2719.25,2727,1,1,2753.577620760769
2015-07-28T15:30:00+02:00,2734.5,2751.75,2724.25,2750.5,1,2,2753.284514021648
2015-07-29T15:30:00+02:00,2751.25,2767,2749.5,2764,1,3,2754.305036495777
2015-07-30T15:30:00+02:00,2757.75,2766.75,2750.5,2766.75,1,4,2755.4902711152267
2015-07-31T15:30:00+02:00,2771,2771.25,2758,2763,-1,-1,2756.205483389967
2015-08-03T15:30:00+02:00,2761,2761.75,2742.75,2753.5,-1,-2,2755.9478183052083
2015-08-04T15:30:00+02:00,2753.5,2759,2744.25,2745.75,-1,-3,2754.976597514236
2015-08-05T15:30:00+02:00,2761,2769.75,2753.5,2757,-1,-4,2755.16930251288
2015-08-06T15:30:00+02:00,2759.5,2760.75,2732.75,2742.5,-1,-5,2753.962702273558
2015-08-07T15:30:00+02:00,2738,2739.5,2724.75,2736.5,-1,-6,2752.2995877713142
2015-08-10T15:30:00+02:00,2749,2763.5,2748.75,2762.25,1,1,2753.247246078808
2015-08-11T15:30:00+02:00,2746,2751,2733.5,2742.25,-1,-1,2752.199889309398
2015-08-12T15:30:00+02:00,2727,2747.5,2709.25,2747.5,1,1,2751.752280803741
2015-08-13T15:30:00+02:00,2743.75,2751.75,2736,2743.25,-1,-1,2750.942539774813
2015-08-14T15:30:00+02:00,2740.5,2752.5,2738.75,2752,1,1,2751.04325027245
2015-08-17T15:30:00+02:00,2743.25,2763.25,2737.5,2761.5,1,2,2752.0391311988838
2015-08-18T15:30:00+02:00,2759,2763,2753,2756,-1,-1,2752.41635679899
2015-08-19T15:30:00+02:00,2747,2756.25,2729.25,2735.5,-1,-2,2750.8052751990863
2015-08-20T15:30:00+02:00,2721,2727.75,2687.25,2687.5,-1,-3,2744.776201370602
2015-08-21T15:30:00+02:00,2673.5,2685,2630.75,2633,-1,-4,2734.130848859116
2015-08-24T15:30:00+02:00,2531.5,2613.5,2493.75,2531.5,0,0,2714.8326727772956
2015-08-25T15:30:00+02:00,2609.5,2610,2522.75,2536.5,-1,-1,2697.8486087032675
2015-08-26T15:30:00+02:00,2576.25,2605.75,2538.25,2598.75,1,1,2688.410645969623
2015-08-27T15:30:00+02:00,2625.75,2653,2607,2652.25,1,2,2684.966774924897
2015-08-28T15:30:00+02:00,2640.25,2653.75,2634.25,2651.5,1,3,2681.779463027288
2015-08-31T15:30:00+02:00,2636.25,2646.5,2625,2626,-1,-1,2676.467133215165
2015-09-01T15:30:00+02:00,2585.75,2602.25,2561.5,2578.5,-1,-2,2667.1369300518163
2015-09-02T15:30:00+02:00,2601.5,2611,2579,2609.5,1,1,2661.64769861831
2015-09-03T15:30:00+02:00,2617.75,2636.25,2604.75,2608.5,-1,-1,2656.586013035614
2015-09-04T15:30:00+02:00,2583.25,2593.5,2570.5,2584,1,1,2649.6730594131745
2015-09-08T15:30:00+02:00,2614.25,2631.5,2606.75,2628.75,1,2,2647.6803870881104
2015-09-09T15:30:00+02:00,2649,2650.25,2598.25,2606,-1,-1,2643.710826413052
2015-09-10T15:30:00+02:00,2600.25,2628,2597.5,2611.25,1,1,2640.6193191356183
2015-09-11T15:30:00+02:00,2609,2624.5,2600.25,2623.25,1,2,2638.9650982655594
2015-09-14T15:30:00+02:00,2624.75,2625,2609.25,2616.25,-1,-1,2636.8017555736014
2015-09-15T15:30:00+02:00,2621.5,2645.75,2616.25,2642.5,1,1,2637.344445518973
2015-09-16T15:30:00+02:00,2643.75,2661.75,2639.75,2660.5,1,2,2639.5497364219277
2015-09-17T15:30:00+02:00,2655.5,2684.5,2644.75,2648,-1,-1,2640.3545234293633
2015-09-18T15:30:00+02:00,2621.75,2640.25,2614,2624,1,1,2638.796949769424
2015-09-21T15:30:00+02:00,2629.25,2641.75,2617,2636.25,1,2,2638.554383124717
2015-09-22T15:30:00+02:00,2603.5,2609.5,2590.5,2604.25,1,3,2635.287299017601
2015-09-23T15:30:00+02:00,2606,2611.5,2593.5,2602,-1,-1,2632.1170800635437
2015-09-24T15:30:00+02:00,2586,2599.5,2570,2592.25,1,1,2628.3202152955873
2015-09-25T15:30:00+02:00,2611.5,2615.25,2583,2591.75,-1,-1,2624.8373376483887
2015-09-28T15:30:00+02:00,2583.25,2584.5,2541.5,2544.25,-1,-2,2617.162353110447
2015-09-29T15:30:00+02:00,2547.5,2562.5,2534.25,2547.5,0,0,2610.5278432904042
2015-09-30T15:30:00+02:00,2568.75,2583.25,2559.25,2575.75,1,1,2607.215667738937
2015-10-01T15:30:00+02:00,2585.75,2590,2563,2589.25,1,2,2605.5046517638
2015-10-02T15:30:00+02:00,2562.5,2616.5,2555.75,2615.75,1,3,2606.480399214867
2015-10-05T15:30:00+02:00,2629.75,2652.75,2628,2648,1,4,2610.434646908689
2015-10-06T15:30:00+02:00,2648.25,2655,2635.25,2640.75,-1,-1,2613.321823393576
2015-10-07T15:30:00+02:00,2654.25,2664,2640.25,2660,1,1,2617.767364022759
2015-10-08T15:30:00+02:00,2655.25,2681.5,2651.5,2679.75,1,2,2623.6704722110676
2015-10-09T15:30:00+02:00,2679.75,2685,2671.5,2679.5,-1,-1,2628.9875700957277
2015-10-12T15:30:00+02:00,2679.75,2684.25,2675,2683.5,1,1,2634.179230086611
2015-10-13T15:30:00+02:00,2672.25,2687.5,2666,2666.5,-1,-1,2637.257398649791
2015-10-14T15:30:00+02:00,2667.75,2674.5,2655.25,2657,-1,-2,2639.1376463974298
2015-10-15T15:30:00+02:00,2667,2692.25,2662.25,2691.75,1,1,2644.148346740532
2015-10-16T15:30:00+02:00,2694.5,2698.75,2685,2698.5,1,2,2649.324694670005
2015-10-19T15:30:00+02:00,2691,2700.5,2687,2700,1,3,2654.1509142252426
2015-10-20T15:30:00+02:00,2694.5,2704.25,2691.25,2694,-1,-1,2657.94606525141
2015-10-21T15:30:00+02:00,2702.5,2704,2680.75,2681.25,-1,-2,2660.1654876084185
2015-10-22T15:30:00+02:00,2696,2726.75,2694.25,2724.5,1,1,2666.2925840266644
2015-10-23T15:30:00+02:00,2739,2746.25,2729.5,2738.75,-1,-1,2673.193290309839
2015-10-26T14:30:00+01:00,2739.5,2740.25,2732.25,2735,-1,-2,2679.079643613664
2015-10-27T14:30:00+01:00,2728.25,2736.5,2724,2733.25,1,1,2684.238725174267
2015-10-28T14:30:00+01:00,2736.25,2758,2728.25,2756.5,1,2,2691.1207513481463
2015-10-29T14:30:00+01:00,2749.75,2759.25,2748.25,2755.75,1,3,2697.275917886418
2015-10-30T14:30:00+01:00,2757,2761,2742.5,2747,-1,-1,2702.011544754378
2015-11-02T15:30:00+01:00,2749.75,2772.75,2748,2767.5,1,1,2708.2485404920562
2015-11-03T15:30:00+01:00,2766.25,2783,2763.25,2775,1,2,2714.605822349956
2015-11-04T15:30:00+01:00,2779.75,2781.25,2763.25,2767.5,-1,-1,2719.6433630785314
2015-11-05T15:30:00+01:00,2770,2776,2756.75,2767,-1,-2,2724.153518975814
2015-11-06T15:30:00+01:00,2763.25,2769,2750.25,2766.5,1,1,2728.186517168594
2015-11-09T15:30:00+01:00,2758.75,2760.75,2734.75,2745.5,-1,-1,2729.8354202953947
2015-11-10T15:30:00+01:00,2740.5,2751.75,2737.25,2750.5,1,1,2731.8034755053573
2015-11-11T15:30:00+01:00,2754.5,2755.25,2740.75,2742,-1,-1,2732.774573076276
2015-11-12T15:30:00+01:00,2730.5,2736.25,2712.75,2713.5,-1,-2,2730.9388994499636
2015-11-13T15:30:00+01:00,2709,2712.25,2688.75,2692,-1,-3,2727.2304328356813
2015-11-16T15:30:00+01:00,2688.75,2723.75,2687.25,2720.75,1,1,2726.6132487560926
2015-11-17T15:30:00+01:00,2725.5,2736.25,2714.25,2722.25,-1,-1,2726.1977012555126
2015-11-18T15:30:00+01:00,2726.25,2755.25,2725.5,2752,1,1,2728.655063040702
2015-11-19T15:30:00+01:00,2751.75,2756.5,2748,2752.25,1,2,2730.9021998939684
2015-11-20T15:30:00+01:00,2760.5,2767.25,2754.5,2761.25,1,3,2733.7924665707333
2015-11-23T15:30:00+01:00,2759.75,2765.75,2751,2757,-1,-1,2736.002707849711
2015-11-24T15:30:00+01:00,2744.25,2764.25,2739.75,2757.5,1,1,2738.0500690068816
2015-11-25T15:30:00+01:00,2760.75,2763.25,2756,2761.25,1,2,2740.2595862443213
2015-11-27T15:30:00+01:00,2760.25,2764,2754.25,2763.25,1,3,2742.449149459148
2015-11-30T15:30:00+01:00,2763,2764.75,2751.25,2755.25,-1,-1,2743.668278082086
2015-12-01T15:30:00+01:00,2760.5,2774.25,2757,2772.75,1,1,2746.437965883792
2015-12-02T15:30:00+01:00,2772.25,2776,2747.75,2754.75,-1,-1,2747.2295881805735
2015-12-03T15:30:00+01:00,2754.25,2757.25,2712.75,2724,-1,-2,2745.01724644909
2015-12-04T15:30:00+01:00,2726.5,2765.75,2724.75,2761,1,1,2746.539413453939
2015-12-07T15:30:00+01:00,2757.75,2758.25,2737.25,2754,-1,-1,2747.2499455059447
